ASV_ID	Kingdom	Phylum	Class	Order	Family	Genus	A3.1.day157_1	A3.1.day98_1	A3.2.day157_1	A3.2.day98_1	E3.1.day157	E3.1.day98	E3.2.day157	E3.2.day98
sq2997	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	NA	NA	0	0	0	0	0	0	0	0
sq2998	Bacteria	Patescibacteria	ABY1	UBA1558	UBA10009	JAHISB01	1	0	0	0	0	3	0	5
sq2999	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845	JACKHG01	0	0	0	0	0	0	0	12
sq3000	Bacteria	Bacillota_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium_AM	0	0	1	0	0	2	0	0
sq3001	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	4	0	2	1	0	0	0	0
sq3002	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0
sq3003	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	NA	0	0	0	0	0	0	0	0
sq3004	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3005	Bacteria	NA	NA	NA	NA	NA	0	1	1	0	0	0	0	0
sq3006	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Symmachiella	0	0	0	0	0	0	0	0
sq3007	Bacteria	Myxococcota	Polyangia	Polyangiales	NA	NA	0	0	0	0	0	0	0	0
sq3008	Bacteria	NA	NA	NA	NA	NA	2	0	0	0	0	0	0	0
sq3009	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_A	Alteromonadaceae	Colwellia	5	2	2	1	0	0	0	0
sq3010	Bacteria	NA	NA	NA	NA	NA	1	4	0	0	0	2	0	2
sq3011	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Thermoleophilaceae	NA	0	0	0	0	0	0	0	0
sq3012	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	0	0	0	0	0	0	0	0
sq3013	Bacteria	Planctomycetota	NA	NA	NA	NA	4	2	2	0	0	0	0	0
sq3014	Bacteria	NA	NA	NA	NA	NA	0	2	0	0	0	0	0	0
sq3015	Bacteria	Planctomycetota	Brocadiia	NA	NA	NA	0	0	0	3	0	0	0	0
sq3016	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Sulfomarinibacteraceae	JAADFN01	0	0	0	1	0	0	0	0
sq3017	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3018	Bacteria	Patescibacteria	Gracilibacteria	UBA1369	PNNO01	PNNO01	10	0	0	0	0	0	0	0
sq3019	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	NA	0	0	0	0	0	0	0	0
sq3020	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	NA	0	0	0	0	0	0	0	0
sq3021	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	0	0	0	0	0	0	0	0
sq3022	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	1	0	0	0	0	0	1	0
sq3023	Bacteria	Nitrospirota	Thermodesulfovibrionia	UBA6902	UBA6902	NA	0	0	0	0	0	0	0	0
sq3024	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	NA	NA	0	0	0	0	0	0	0	0
sq3025	Bacteria	Planctomycetota	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3026	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	NA	0	0	0	1	0	0	0	0
sq3027	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Marinicellaceae	NORP309	0	0	0	0	0	0	0	0
sq3028	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3029	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina	0	1	0	0	0	0	0	0
sq3030	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3031	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	NA	NA	1	0	0	0	0	0	0	0
sq3032	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	NA	NA	0	0	0	0	0	0	0	0
sq3033	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	W498	W498	0	0	1	0	0	1	0	0
sq3034	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	2	0	0	0	0	0	0	0
sq3035	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	Fen-1064	DUES01	0	3	0	2	0	0	0	0
sq3036	Bacteria	Planctomycetota	NA	NA	NA	NA	0	2	1	0	0	4	0	0
sq3037	Bacteria	Planctomycetota	NA	NA	NA	NA	0	0	0	2	0	0	0	0
sq3038	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	W498	W498	0	0	0	2	0	0	0	0
sq3039	Bacteria	Chloroflexota	Anaerolineae	NA	NA	NA	0	0	0	0	0	0	0	0
sq3040	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	0	0	0	0	0	0	0	0
sq3041	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	NA	NA	0	0	0	0	0	0	0	0
sq3042	Bacteria	Chloroflexota	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3043	Bacteria	Actinomycetota	Acidimicrobiia	UBA5794	UBA11373	JACZWZ01	0	0	0	0	0	0	0	0
sq3044	Bacteria	NA	NA	NA	NA	NA	4	0	1	0	0	0	0	0
sq3045	Bacteria	Chloroflexota	NA	NA	NA	NA	2	0	0	0	0	0	0	0
sq3046	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	NA	NA	2	2	3	0	1	0	0	0
sq3047	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	1	0	0	0	0	0	0	0
sq3048	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	NA	NA	0	3	0	0	0	0	0	0
sq3049	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	Anaerohalosphaeraceae	NA	0	2	5	1	0	0	0	0
sq3050	Bacteria	Bacillota_G	UBA4882	UBA8346	UBA8346	UBA8346	0	0	0	0	0	0	0	0
sq3051	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	NA	NA	0	0	0	0	0	0	0	0
sq3052	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	NA	0	0	0	0	0	0	0	0
sq3053	Bacteria	Bacillota_A	Clostridia	Clostridiales	Clostridiaceae	NA	0	0	0	0	0	0	0	0
sq3054	Bacteria	Planctomycetota	Phycisphaerae	SM23-33	NA	NA	6	0	1	0	0	0	0	0
sq3055	Bacteria	Pseudomonadota	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	GCA-002733105	4	0	1	0	0	0	0	0
sq3056	Bacteria	NA	NA	NA	NA	NA	4	0	0	0	0	0	0	0
sq3057	Bacteria	Planctomycetota	NA	NA	NA	NA	2	0	0	0	0	1	0	0
sq3058	Bacteria	Chloroflexota	Anaerolineae	UBA1429	UBA1429	NA	2	0	0	0	0	0	0	0
sq3059	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	2	0	1	0	1	0	0	0
sq3060	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	2	0	0	0	0	0	0	1
sq3061	Bacteria	Chloroflexota	Anaerolineae	4572-78	NAK82	JAHELX01	1	0	0	0	0	0	0	0
sq3062	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	1	0	0	0	0	0	0	0
sq3063	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	1	0	1	0	0	0	0	0
sq3064	Bacteria	Chloroflexota	Dehalococcoidia	SZUA-161	SZUA-161	SZUA-161	1	4	5	0	0	0	0	0
sq3065	Bacteria	NA	NA	NA	NA	NA	1	8	1	0	0	0	0	0
sq3066	Bacteria	Chloroflexota	NA	NA	NA	NA	0	7	2	1	0	0	0	0
sq3067	Bacteria	Planctomycetota	Phycisphaerae	SM23-33	SM23-33	HyVt-337	0	1	0	0	0	0	0	0
sq3068	Bacteria	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0
sq3069	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	0	1	0	0	0	0	0	0
sq3070	Bacteria	NA	NA	NA	NA	NA	0	0	1	1	0	0	0	0
sq3071	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Aeoliella	0	0	1	0	0	0	0	0
sq3072	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	0	0	1	0	0	0	0	0
sq3073	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	0	0	1	0	0	0	0	0
sq3074	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	NA	NA	0	0	0	1	0	0	0	0
sq3075	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0
sq3076	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	0	0	0	0	0	0	0	0
sq3077	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3078	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	0	0	0	0	0	0	0	0
sq3079	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	0	0	0	0	0	0	0	0
sq3080	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3081	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	0	0	0	0	0	0	0	0
sq3082	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	70-9	NA	0	0	0	0	0	0	0	0
sq3083	Bacteria	Actinomycetota	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Microbispora	0	0	0	0	0	0	0	0
sq3084	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantaceae	NA	0	0	0	0	0	0	0	0
sq3085	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	0	0	0	0	0	0	0	0
sq3086	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales_E	Spirochaetaceae_B	Oceanispirochaeta	0	0	0	0	0	0	0	0
sq3087	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	0	0	0	0	0	0	0	0
sq3088	Bacteria	Chloroflexota	Dehalococcoidia	GIF9	UBA5620	VGOF01	0	0	0	0	0	1	0	0
sq3089	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3090	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	0	0	0	0	0	0	0	0
sq3091	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	NA	NA	0	0	0	0	0	0	0	0
sq3092	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	0	0	0	0	0	0	0	0
sq3093	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3094	Bacteria	Actinomycetota	Actinomycetia	Streptomycetales	Streptomycetaceae	NA	0	0	0	0	0	0	0	0
sq3095	Bacteria	Planctomycetota	UBA1135	UBA2386	UBA2386	JAJFFD01	0	0	0	0	0	8	0	0
sq3096	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	0	0	0	0	0	0	0	0
sq3097	Bacteria	Actinomycetota	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	0	0	0	0	0	0	0	0
sq3098	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	0	0	0	0	0	0	0	0
sq3099	Bacteria	Desulfobacterota	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3100	Bacteria	Actinomycetota	Actinomycetia	Propionibacteriales	Kribbellaceae	Kribbella	0	0	0	0	0	0	0	0
sq3101	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	70-9	VAYN01	1	0	0	0	0	0	0	0
sq3102	Bacteria	Actinomycetota	Actinomycetia	Propionibacteriales	Nocardioidaceae	Nocardioides	0	0	0	0	0	0	0	0
sq3103	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	PWPN01	NA	0	0	0	0	0	0	0	0
sq3104	Bacteria	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	7
sq3105	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	1	0	0	0	0	0	0	0
sq3106	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA11579	NA	0	0	0	0	0	0	0	0
sq3107	Bacteria	Cyanobacteriota	Vampirovibrionia	Gastranaerophilales	NA	NA	0	0	0	0	0	0	0	0
sq3108	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3109	Bacteria	Planctomycetota	Phycisphaerae	SM23-33	SM23-33	NA	1	0	0	0	0	11	0	0
sq3110	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	0	0	0	0	0	0	0	0
sq3111	Bacteria	NA	NA	NA	NA	NA	1	0	0	0	0	3	0	0
sq3112	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	0	0	0	8	0	0	0	0
sq3113	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	NA	0	0	0	6	0	0	0	1
sq3114	Bacteria	NA	NA	NA	NA	NA	0	0	0	2	0	0	0	0
sq3115	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	NA	NA	7	0	3	0	0	0	0	0
sq3116	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	NA	0	0	0	0	0	0	0	1
sq3117	Bacteria	NA	NA	NA	NA	NA	0	0	0	1	0	7	0	2
sq3118	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantaceae	WVZL01	2	0	1	1	0	0	0	1
sq3119	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	2	0	1	0	0	0	0	0
sq3120	Bacteria	Actinomycetota	Acidimicrobiia	UBA5794	UBA11373	NA	1	0	0	0	0	0	0	0
sq3121	Bacteria	NA	NA	NA	NA	NA	1	2	0	4	0	0	0	0
sq3122	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	1	0	3	0	0	0	1	0
sq3123	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	0	2	0	0	0	0	0	0
sq3124	Bacteria	Omnitrophota	Koll11	NA	NA	NA	0	1	0	0	0	0	0	0
sq3125	Bacteria	Actinomycetota	Acidimicrobiia	UBA5794	UBA5794	JAHEEL01	0	0	1	0	0	0	0	0
sq3126	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	NA	0	0	1	0	0	0	0	0
sq3127	Bacteria	Pseudomonadota	Gammaproteobacteria	Granulosicoccales	Granulosicoccaceae	Granulosicoccus	0	0	1	1	0	0	0	0
sq3128	Bacteria	NA	NA	NA	NA	NA	0	0	0	3	0	0	0	0
sq3129	Bacteria	NA	NA	NA	NA	NA	0	0	0	2	0	0	0	0
sq3130	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	0	0	0	1	0	0	0	2
sq3131	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	0	0	0	1	0	1	0	0
sq3132	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	0	0	0	0	0	0	0	0
sq3133	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	NA	NA	0	0	0	0	0	0	0	0
sq3134	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Algorimicrobium	0	0	0	0	0	0	0	0
sq3135	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	0	0	0	0	0	0	0	0
sq3136	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	0	0	0	0	0	0	0	0
sq3137	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	E44-bin32	NA	0	0	0	0	0	0	0	0
sq3138	Bacteria	Bacillota	Bacilli	NA	NA	NA	0	0	0	0	0	0	0	0
sq3139	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	NA	NA	0	0	0	0	1	0	0	0
sq3140	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NIOZ-UU13	0	0	0	0	0	3	0	1
sq3141	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	0	0	0	0	0	0	0	0
sq3142	Bacteria	Armatimonadota	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3143	Bacteria	Chloroflexota	Limnocylindria	Limnocylindrales	CSP1-4	GWC2-73-18	0	0	0	0	0	0	0	0
sq3144	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	NA	0	0	0	0	0	0	0	0
sq3145	Bacteria	Planctomycetota	Phycisphaerae	JAACET01	JAACET01	JAACET01	0	0	0	0	0	0	0	0
sq3146	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	0	0	0	0	0	0	0	0
sq3147	Bacteria	Desulfobacterota	DSM-4660	Desulfatiglandales	NA	NA	0	0	0	0	0	0	0	0
sq3148	Bacteria	Desulfobacterota	DSM-4660	Desulfatiglandales	NA	NA	0	0	0	0	0	0	0	0
sq3149	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3150	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	NA	NA	0	0	0	0	0	0	0	0
sq3151	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Gemmata	0	0	0	0	0	0	0	0
sq3152	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	0	0	0	0	0	0	0	0
sq3153	Bacteria	NA	NA	NA	NA	NA	2	0	0	1	0	0	0	0
sq3154	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	BS750m-G65	0	0	0	4	0	0	0	5
sq3155	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma	0	0	0	0	0	0	0	0
sq3156	Bacteria	Patescibacteria	Gracilibacteria	UBA1369	NA	NA	0	0	0	0	0	0	0	0
sq3157	Bacteria	Planctomycetota	NA	NA	NA	NA	1	0	0	0	0	0	0	0
sq3158	Bacteria	Eisenbacteria	RBG-16-71-46	CAIMUX01	WJJG01	NA	4	0	0	0	0	0	0	0
sq3159	Bacteria	Eisenbacteria	RBG-16-71-46	CAIMUX01	WJJG01	NA	7	0	0	0	0	0	0	0
sq3160	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3161	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	0	0	1	1	0	0	0	0
sq3162	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0
sq3163	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3164	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	2	0	0	0	2	0	0	0
sq3165	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	PWPN01	NA	0	0	0	0	0	0	0	0
sq3166	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	W02-35-19	WO2-35-19	5	0	0	0	0	0	0	7
sq3167	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	3	0	0	0	0	0	0	0
sq3168	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3169	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	1	3	0	3	0	0	0	0
sq3170	Bacteria	Sumerlaeota	Sumerlaeia	MVZB01	MVZB01	NA	0	0	0	0	0	0	0	0
sq3171	Bacteria	NA	NA	NA	NA	NA	0	3	1	3	0	1	0	0
sq3172	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3173	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	NA	0	0	0	0	0	0	0	0
sq3174	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	0	0	0	0	0	0	0	0
sq3175	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	UBA12395	3	0	2	0	0	0	0	0
sq3176	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	NA	0	0	0	1	0	0	0	0
sq3177	Bacteria	NA	NA	NA	NA	NA	6	0	2	0	0	1	0	0
sq3178	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	1	1	4	0	1	0	0	0
sq3179	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Tepidibacter_A	1	3	0	0	0	0	0	0
sq3180	Bacteria	Patescibacteria	JAEDAM01	BD1-5	UBA6164	NA	1	0	0	0	0	0	0	0
sq3181	Bacteria	Planctomycetota	Phycisphaerae	SM23-33	SM23-33	NA	0	0	0	1	0	0	0	0
sq3182	Bacteria	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0
sq3183	Bacteria	Planctomycetota	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3184	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	W498	W498	0	0	0	0	0	0	0	0
sq3185	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3186	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	1	2	0	0
sq3187	Bacteria	Chloroflexota	Dehalococcoidia	GIF9	AB-539-J10	SKVJ01	0	0	0	0	2	5	0	0
sq3188	Bacteria	Chloroflexota	NA	NA	NA	NA	0	0	0	2	0	0	0	0
sq3189	Bacteria	Pseudomonadota	Gammaproteobacteria	Arenicellales	BMS3Bbin11	BMS3Bbin11	0	2	0	0	0	0	0	0
sq3190	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3191	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	NA	NA	0	0	0	0	0	0	0	0
sq3192	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3193	Bacteria	Planctomycetota	Phycisphaerae	JAACET01	JAACET01	JAACET01	5	0	0	0	0	0	0	0
sq3194	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	3	0	0	0	0	0	0	0
sq3195	Bacteria	Atribacterota	JS1	SB-45	34-128	34-128	2	4	0	0	0	0	0	0
sq3196	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	2	0	3	0	0	0	0	0
sq3197	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus	2	0	0	0	0	0	0	0
sq3198	Bacteria	Zixibacteria	MSB-5A5	UBA10806	UBA10806	JAHEDG01	1	4	1	0	0	0	0	0
sq3199	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	1	0	3	0	0	0	0	0
sq3200	Bacteria	Spirochaetota	Spirochaetia	NA	NA	NA	1	0	0	0	0	0	0	0
sq3201	Bacteria	Planctomycetota	Phycisphaerae	SM23-33	SM23-33	NA	1	0	0	1	0	0	0	0
sq3202	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	W498	W498	0	2	1	0	0	0	0	0
sq3203	Bacteria	Chloroflexota	Anaerolineae	UBA7937	B3-Chlor	B3-Chlor	0	0	4	0	0	0	0	0
sq3204	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	NA	0	0	1	0	0	0	0	0
sq3205	Bacteria	Planctomycetota	Phycisphaerae	SM23-33	SM23-33	NA	0	0	0	8	0	0	0	0
sq3206	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	NA	0	0	0	2	0	0	0	0
sq3207	Bacteria	Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	SM23-35	VGWX01	0	0	0	0	0	0	0	0
sq3208	Bacteria	Actinomycetota	Humimicrobiia	Humimicrobiales	Humimicrobiaceae	NA	0	0	0	0	0	0	0	0
sq3209	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	NA	0	0	0	0	0	0	0	0
sq3210	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	0	0	0	0	0	2	0	0
sq3211	Bacteria	Bacillota_B	Syntrophomonadia	Syntrophomonadales	Syntrophomonadaceae	NA	0	0	0	0	0	1	0	0
sq3212	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	5	0	0
sq3213	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	0	0	0	0	0	0	0	0
sq3214	Bacteria	Sumerlaeota	Sumerlaeia	JADFCW01	JADFCW01	JADFCW01	0	0	0	0	0	6	0	0
sq3215	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	NA	0	0	0	0	0	0	0	0
sq3216	Bacteria	Atribacterota	JS1	SB-45	34-128	34-128	0	0	0	0	0	0	0	0
sq3217	Bacteria	Desulfobacterota	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3218	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	NA	NA	0	0	0	0	0	0	0	0
sq3219	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	0	0	0	0	0	0	0	0
sq3220	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	0	0	0	0	0	0	0	0
sq3221	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	0	0	0	0	0	0	0	0
sq3222	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Sulfomarinibacteraceae	NA	0	0	0	0	0	0	0	0
sq3223	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0
sq3224	Bacteria	Verrucomicrobiota	Kiritimatiellia	UBA8416	NA	NA	0	0	0	0	0	0	0	0
sq3225	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Electrothrix	0	0	0	0	0	0	0	0
sq3226	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	NA	0	0	0	0	0	0	0	0
sq3227	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	1	0	0	0
sq3228	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NIOZ-UU13	0	0	0	0	0	11	0	0
sq3229	Bacteria	Planctomycetota	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3230	Bacteria	Chloroflexota	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3231	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	0	0	0	0	0	0	0	0
sq3232	Bacteria	Bacillota_G	UBA4882	UBA8346	UBA8346	UBA8346	0	0	0	0	0	0	0	0
sq3233	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	6	0	0	0	0	0	0	0
sq3234	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	NA	0	0	0	0	0	0	0	0
sq3235	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0
sq3236	Bacteria	Bacillota_A	Clostridia	NA	NA	NA	0	0	0	0	0	0	0	0
sq3237	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq3238	Bacteria	Bacillota	Bacilli	NA	NA	NA	0	0	0	0	0	0	0	0
